age,job,marital,education,default,balance,housing,loan,contact,date,duration,campaign,pdays,previous,poutcome,Purchased?
59,admin.,single,secondary,no,4744,no,no,cellular,9/4/2018,879,1,-1,0,unknown,yes
31,technician,single,tertiary,no,882,no,no,cellular,9/4/2018,293,1,93,1,success,yes
26,technician,single,secondary,no,1231,yes,no,cellular,9/4/2018,230,1,93,7,success,yes
73,retired,married,unknown,no,3443,no,no,telephone,9/4/2018,770,3,-1,0,unknown,yes
30,admin.,single,secondary,no,2568,no,no,cellular,9/4/2018,563,1,100,4,other,yes
62,housemaid,married,secondary,no,565,no,no,cellular,9/4/2018,123,3,-1,0,unknown,no
51,housemaid,married,primary,no,339,no,no,cellular,9/4/2018,313,1,-1,0,unknown,no
33,student,single,unknown,no,5969,no,no,cellular,9/4/2018,156,2,127,8,failure,no
35,management,single,tertiary,no,80,no,no,cellular,9/4/2018,434,2,94,1,other,yes
32,management,married,tertiary,no,2667,yes,no,cellular,9/4/2018,171,2,186,2,failure,no
19,student,single,secondary,no,527,no,no,cellular,9/4/2018,154,3,-1,0,unknown,no
65,housemaid,married,primary,no,2179,yes,no,cellular,9/4/2018,112,7,-1,0,unknown,no
74,retired,married,primary,no,0,no,no,telephone,9/4/2018,113,1,-1,0,unknown,no
38,blue-collar,married,primary,no,3195,no,no,cellular,9/7/2018,244,2,-1,0,unknown,no
48,management,married,primary,no,606,no,no,cellular,9/7/2018,589,3,186,6,failure,no
64,retired,married,tertiary,no,1644,no,no,telephone,9/7/2018,569,4,-1,0,unknown,yes
36,technician,married,tertiary,no,1354,no,no,cellular,9/7/2018,281,3,97,2,success,yes
55,admin.,married,secondary,no,602,no,no,cellular,9/7/2018,350,1,98,5,success,yes
72,retired,married,secondary,no,6253,no,no,telephone,9/7/2018,456,1,-1,0,unknown,no
63,retired,married,tertiary,no,1795,no,no,cellular,9/7/2018,219,1,-1,0,unknown,yes
35,management,single,tertiary,no,7918,no,no,cellular,9/7/2018,497,1,-1,0,unknown,yes
62,unknown,married,secondary,no,367,no,no,telephone,9/7/2018,221,1,189,5,failure,no
33,technician,married,secondary,no,2147,no,no,cellular,9/7/2018,669,1,94,1,other,no
57,retired,married,tertiary,no,4451,no,yes,cellular,9/7/2018,133,3,-1,0,unknown,no
42,management,single,tertiary,no,0,no,no,cellular,9/7/2018,99,1,-1,0,unknown,no
64,unknown,married,unknown,no,2280,no,no,telephone,9/7/2018,289,1,-1,0,unknown,no
33,management,married,tertiary,no,1390,no,no,cellular,9/7/2018,92,1,84,4,failure,no
24,admin.,single,tertiary,no,0,yes,no,cellular,9/7/2018,89,1,103,2,success,no
41,management,single,tertiary,no,6116,no,no,cellular,9/7/2018,97,1,-1,0,unknown,no
52,technician,married,secondary,no,0,yes,no,cellular,9/7/2018,211,1,294,1,failure,yes
53,housemaid,married,secondary,no,1182,yes,no,cellular,9/7/2018,82,1,293,1,failure,no
25,management,single,tertiary,no,490,no,no,cellular,9/7/2018,394,1,-1,0,unknown,no
34,management,single,tertiary,no,268,no,no,cellular,9/7/2018,587,1,-1,0,unknown,yes
78,retired,married,primary,no,301,no,no,cellular,9/7/2018,537,2,-1,0,unknown,no
86,retired,divorced,unknown,no,157,no,no,telephone,9/7/2018,147,1,-1,0,unknown,no
27,entrepreneur,married,tertiary,no,1991,no,yes,cellular,9/7/2018,510,1,-1,0,unknown,no
36,services,married,secondary,no,52,yes,no,cellular,9/7/2018,351,1,95,6,success,yes
31,management,single,tertiary,no,924,no,no,cellular,9/7/2018,231,1,94,3,success,yes
25,management,single,tertiary,no,89,no,no,cellular,9/7/2018,274,1,-1,0,unknown,no
45,management,single,tertiary,no,1411,no,no,cellular,9/7/2018,800,2,102,3,failure,yes
35,self-employed,single,tertiary,no,44,no,no,cellular,9/7/2018,310,2,96,2,other,no
24,unemployed,single,secondary,no,2696,no,no,cellular,9/7/2018,107,2,-1,0,unknown,no
59,management,married,tertiary,no,315,no,no,cellular,9/7/2018,98,2,-1,0,unknown,no
26,admin.,single,secondary,no,3529,no,yes,cellular,9/7/2018,57,2,-1,0,unknown,no
57,management,married,primary,no,772,yes,no,telephone,9/8/2018,201,1,292,1,failure,no
47,retired,single,primary,no,3033,no,no,cellular,9/8/2018,293,1,-1,0,unknown,yes
50,admin.,married,tertiary,no,6574,no,no,cellular,9/8/2018,495,1,92,3,success,yes
31,management,married,tertiary,no,155,yes,no,cellular,9/8/2018,214,1,99,1,failure,no
70,retired,divorced,secondary,no,0,no,no,cellular,9/8/2018,206,1,-1,0,unknown,yes
22,student,single,unknown,no,2281,no,no,cellular,9/8/2018,221,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,2160,no,no,cellular,9/8/2018,261,1,98,1,success,yes
18,student,single,unknown,no,108,no,no,cellular,9/8/2018,169,1,-1,0,unknown,yes
34,management,married,tertiary,no,1022,yes,no,cellular,9/8/2018,219,1,-1,0,unknown,no
33,self-employed,married,secondary,no,409,no,no,cellular,9/8/2018,165,1,97,4,success,yes
24,technician,single,secondary,no,726,no,no,cellular,9/8/2018,445,2,-1,0,unknown,yes
56,retired,married,unknown,no,230,no,no,cellular,9/8/2018,167,1,92,2,failure,no
25,admin.,single,secondary,no,1871,no,no,cellular,9/8/2018,260,1,96,1,success,yes
26,management,single,tertiary,no,1094,yes,no,cellular,9/8/2018,137,1,-1,0,unknown,yes
32,management,single,tertiary,no,2915,no,no,cellular,9/8/2018,519,1,131,2,failure,yes
28,management,single,secondary,no,1633,no,no,cellular,9/8/2018,233,1,95,1,success,no
31,management,single,tertiary,no,0,yes,no,cellular,9/8/2018,76,1,-1,0,unknown,no
25,student,single,unknown,no,480,no,no,cellular,9/8/2018,140,1,-1,0,unknown,yes
39,technician,married,secondary,no,1587,yes,no,cellular,9/8/2018,108,2,98,3,success,yes
58,management,married,tertiary,no,1227,no,no,cellular,9/8/2018,400,2,95,1,success,yes
19,student,single,secondary,no,88,no,no,cellular,9/8/2018,191,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,4321,no,no,cellular,9/8/2018,421,2,95,1,success,no
42,management,married,tertiary,no,1205,no,no,telephone,9/8/2018,376,2,-1,0,unknown,yes
30,blue-collar,single,secondary,no,161,no,yes,telephone,9/8/2018,298,3,-1,0,unknown,yes
57,admin.,divorced,secondary,no,0,no,no,cellular,9/9/2018,121,2,-1,0,unknown,no
76,retired,divorced,primary,no,802,no,no,cellular,9/9/2018,475,5,-1,0,unknown,yes
79,retired,married,secondary,no,723,no,no,telephone,9/9/2018,276,1,79,3,failure,yes
40,admin.,married,secondary,no,732,no,no,cellular,9/9/2018,71,1,139,4,success,no
70,retired,married,primary,no,6538,no,no,cellular,9/9/2018,394,1,-1,0,unknown,yes
35,management,married,tertiary,no,2161,no,no,cellular,9/9/2018,569,3,-1,0,unknown,yes
30,management,single,tertiary,no,147,no,no,cellular,9/9/2018,234,1,100,1,failure,yes
60,retired,married,secondary,no,0,no,no,cellular,9/9/2018,408,1,-1,0,unknown,yes
50,blue-collar,married,primary,no,3764,no,no,telephone,9/9/2018,214,2,99,4,failure,yes
35,technician,married,secondary,no,114,yes,yes,cellular,9/9/2018,105,3,97,4,failure,no
51,unemployed,married,secondary,no,1416,no,no,cellular,9/9/2018,345,1,-1,0,unknown,yes
71,retired,married,tertiary,no,14220,yes,no,cellular,9/9/2018,397,1,-1,0,unknown,yes
81,retired,divorced,primary,no,519,no,no,telephone,9/9/2018,488,1,-1,0,unknown,no
30,services,married,secondary,no,208,no,no,cellular,9/9/2018,324,1,-1,0,unknown,no
31,management,single,tertiary,no,12569,no,no,cellular,9/9/2018,344,1,295,1,failure,yes
67,retired,married,unknown,no,714,no,no,cellular,9/9/2018,372,1,-1,0,unknown,no
69,retired,married,secondary,no,745,no,no,telephone,9/9/2018,595,1,-1,0,unknown,no
45,admin.,married,secondary,no,129,yes,no,cellular,9/9/2018,307,2,191,1,failure,no
77,retired,single,primary,no,300,no,no,cellular,9/9/2018,511,1,-1,0,unknown,no
62,retired,married,secondary,no,495,no,yes,telephone,9/9/2018,494,2,-1,0,unknown,no
82,unknown,divorced,unknown,no,0,no,no,telephone,9/9/2018,277,5,-1,0,unknown,no
32,admin.,single,secondary,no,555,yes,no,cellular,9/9/2018,344,1,-1,0,unknown,yes
70,retired,single,primary,no,0,no,no,telephone,9/9/2018,145,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1676,yes,no,cellular,9/9/2018,223,2,-1,0,unknown,no
34,management,married,tertiary,no,158,no,no,cellular,9/9/2018,278,2,132,4,failure,yes
28,admin.,single,secondary,no,261,yes,yes,cellular,9/9/2018,259,2,98,4,success,yes
67,self-employed,married,tertiary,no,1979,no,no,cellular,9/10/2018,105,2,-1,0,unknown,no
45,management,married,tertiary,no,786,no,no,cellular,9/10/2018,84,3,-1,0,unknown,yes
32,blue-collar,married,secondary,no,889,yes,no,cellular,9/10/2018,185,1,99,5,success,yes
32,management,single,tertiary,no,1954,yes,yes,cellular,9/10/2018,107,1,-1,0,unknown,no
62,retired,married,primary,no,383,no,no,cellular,9/10/2018,276,1,-1,0,unknown,no
38,management,married,tertiary,no,1,no,no,cellular,9/10/2018,342,2,-1,0,unknown,no
53,entrepreneur,married,primary,no,27,yes,no,telephone,9/10/2018,230,3,-1,0,unknown,yes
26,student,single,tertiary,no,13887,no,no,cellular,9/10/2018,199,4,-1,0,unknown,no
61,retired,married,primary,no,1742,no,no,cellular,9/11/2018,90,4,-1,0,unknown,no
60,admin.,married,unknown,no,478,no,no,cellular,9/11/2018,324,8,-1,0,unknown,no
23,student,single,primary,no,1235,no,no,cellular,9/11/2018,122,2,91,3,failure,no
67,retired,married,primary,no,708,no,no,cellular,9/11/2018,96,2,-1,0,unknown,no
38,unknown,single,tertiary,no,0,no,no,cellular,9/11/2018,260,3,95,3,success,yes
72,retired,married,secondary,no,17739,no,no,cellular,9/11/2018,135,4,-1,0,unknown,no
30,management,single,tertiary,no,440,yes,no,cellular,9/11/2018,129,2,-1,0,unknown,no
58,housemaid,married,primary,no,4605,no,no,cellular,9/11/2018,339,1,38,1,failure,no
27,student,single,tertiary,no,-148,yes,no,cellular,9/11/2018,146,3,224,1,other,no
56,admin.,single,secondary,no,2815,yes,no,cellular,9/11/2018,212,1,-1,0,unknown,yes
61,retired,married,secondary,no,5207,no,no,cellular,9/11/2018,336,1,81,2,other,no
42,technician,married,secondary,no,3082,no,no,cellular,9/11/2018,285,1,-1,0,unknown,yes
36,management,married,tertiary,no,495,no,no,cellular,9/11/2018,91,1,37,5,success,yes
20,student,single,unknown,no,479,no,no,cellular,9/11/2018,158,2,-1,0,unknown,no
47,technician,married,secondary,no,1233,yes,no,unknown,9/11/2018,91,1,100,2,other,yes
63,retired,married,secondary,no,2747,no,no,cellular,9/11/2018,113,1,80,1,failure,no
73,retired,married,unknown,no,739,no,no,cellular,9/11/2018,210,1,-1,0,unknown,yes
46,blue-collar,married,secondary,no,640,yes,no,cellular,9/11/2018,108,2,129,2,failure,yes
32,management,single,tertiary,no,2,yes,no,cellular,9/11/2018,100,2,-1,0,unknown,yes
73,retired,married,tertiary,no,1843,no,no,cellular,9/11/2018,106,2,-1,0,unknown,yes
49,entrepreneur,divorced,tertiary,no,315,no,no,cellular,9/11/2018,240,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,322,no,no,telephone,9/11/2018,240,2,95,3,other,yes
46,management,married,tertiary,no,7331,no,no,cellular,9/11/2018,658,4,95,2,other,yes
74,retired,married,primary,no,1765,no,no,telephone,9/11/2018,290,2,-1,0,unknown,yes
71,retired,divorced,tertiary,yes,1236,yes,no,cellular,9/14/2018,335,4,-1,0,unknown,yes
37,management,married,tertiary,no,0,no,no,cellular,9/14/2018,155,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,275,no,no,cellular,9/14/2018,99,3,-1,0,unknown,no
28,management,married,secondary,no,3,yes,no,cellular,9/14/2018,112,2,24,2,other,no
41,admin.,divorced,secondary,no,6046,yes,yes,telephone,9/14/2018,185,2,-1,0,unknown,yes
20,student,single,secondary,no,29,no,no,cellular,9/14/2018,85,2,-1,0,unknown,no
28,management,single,tertiary,no,2380,no,no,cellular,9/14/2018,394,2,-1,0,unknown,no
73,retired,married,primary,no,934,no,no,cellular,9/14/2018,961,5,-1,0,unknown,yes
37,management,married,tertiary,no,99,no,no,cellular,9/14/2018,161,1,-1,0,unknown,no
47,technician,divorced,secondary,no,1013,no,no,cellular,9/15/2018,170,1,92,3,failure,yes
49,technician,divorced,tertiary,no,596,yes,no,telephone,9/15/2018,722,1,-1,0,unknown,yes
48,management,married,tertiary,no,2351,no,no,cellular,9/15/2018,150,1,105,3,success,yes
46,management,married,tertiary,no,273,yes,no,cellular,9/15/2018,1962,1,105,3,failure,yes
40,admin.,married,secondary,no,4775,no,no,cellular,9/15/2018,215,1,-1,0,unknown,yes
57,blue-collar,married,primary,no,3109,no,no,cellular,9/15/2018,107,2,105,2,success,yes
50,housemaid,married,secondary,no,388,no,no,cellular,9/15/2018,173,2,99,4,failure,yes
34,blue-collar,married,secondary,no,262,no,no,cellular,9/15/2018,89,2,106,1,success,yes
56,services,married,secondary,no,654,no,no,cellular,9/15/2018,875,1,-1,0,unknown,yes
31,student,single,tertiary,no,64,no,no,cellular,9/15/2018,208,1,105,2,success,no
32,technician,single,tertiary,no,1855,no,no,cellular,9/15/2018,126,2,134,1,other,yes
50,management,divorced,tertiary,no,810,no,no,cellular,9/15/2018,91,1,103,3,success,yes
54,unemployed,divorced,secondary,no,1664,no,no,cellular,9/15/2018,106,1,105,3,success,yes
48,management,married,tertiary,no,2,no,no,cellular,9/15/2018,103,1,91,2,failure,no
26,management,single,tertiary,no,362,no,no,cellular,9/15/2018,925,1,104,2,success,yes
33,management,married,tertiary,no,1323,no,no,cellular,9/15/2018,109,2,106,1,success,no
50,management,married,tertiary,no,1612,no,no,cellular,9/15/2018,188,1,92,4,success,no
40,technician,married,tertiary,no,1293,no,no,cellular,9/16/2018,1702,3,105,2,success,yes
31,management,single,tertiary,no,3384,no,no,cellular,9/16/2018,153,1,104,2,success,yes
29,management,single,unknown,no,345,no,no,cellular,9/16/2018,106,1,-1,0,unknown,no
29,management,single,tertiary,no,874,yes,no,cellular,9/16/2018,152,1,103,1,success,yes
40,technician,married,secondary,no,1819,no,no,cellular,9/16/2018,169,1,103,2,failure,no
28,technician,single,tertiary,no,865,no,no,cellular,9/16/2018,177,1,-1,0,unknown,no
76,retired,married,secondary,no,242,no,no,telephone,9/16/2018,994,3,-1,0,unknown,no
52,housemaid,married,primary,no,10943,no,no,cellular,9/16/2018,292,1,-1,0,unknown,yes
38,technician,married,secondary,no,4539,no,no,cellular,9/16/2018,387,1,-1,0,unknown,yes
34,management,single,tertiary,no,417,yes,no,cellular,9/16/2018,99,2,135,3,failure,no
23,student,single,secondary,no,780,no,no,cellular,9/16/2018,267,1,-1,0,unknown,no
71,retired,married,primary,no,4847,no,no,cellular,9/16/2018,657,2,-1,0,unknown,no
71,retired,married,primary,no,0,no,no,cellular,9/16/2018,246,3,-1,0,unknown,no
35,management,single,tertiary,no,805,no,no,cellular,9/17/2018,613,1,-1,0,unknown,no
25,management,single,tertiary,no,553,yes,no,cellular,9/17/2018,113,4,479,1,failure,no
46,management,married,tertiary,no,2817,no,no,cellular,9/17/2018,543,1,-1,0,unknown,yes
41,student,single,secondary,no,595,yes,no,unknown,9/18/2018,22,1,107,2,success,no
26,management,single,tertiary,no,1646,no,no,cellular,9/18/2018,890,5,-1,0,unknown,yes
25,management,single,tertiary,no,808,no,no,cellular,9/18/2018,267,2,114,2,failure,yes
28,admin.,single,secondary,no,762,no,no,cellular,9/18/2018,115,3,-1,0,unknown,yes
70,retired,married,tertiary,no,44,no,no,cellular,9/18/2018,1104,2,88,2,other,yes
59,technician,married,tertiary,no,883,no,no,cellular,9/18/2018,1551,1,31,3,failure,no
83,retired,married,primary,no,425,no,no,telephone,9/22/2018,773,1,92,2,success,yes
43,management,divorced,tertiary,no,2367,no,no,cellular,9/22/2018,83,1,113,3,success,yes
46,management,single,secondary,no,5993,no,no,cellular,9/22/2018,159,1,112,1,failure,no
45,blue-collar,married,secondary,no,10252,no,no,cellular,9/22/2018,173,1,141,2,success,yes
37,admin.,single,tertiary,no,1000,yes,no,cellular,9/22/2018,239,1,99,2,success,yes
71,retired,divorced,secondary,no,4380,no,no,cellular,9/22/2018,369,1,-1,0,unknown,yes
65,management,divorced,tertiary,no,2756,no,no,cellular,9/23/2018,1353,2,-1,0,unknown,no
27,management,single,tertiary,no,20585,no,no,cellular,9/23/2018,299,1,100,1,success,yes
44,technician,married,secondary,no,5102,no,no,cellular,9/23/2018,205,1,-1,0,unknown,no
19,student,single,unknown,no,179,no,no,cellular,9/24/2018,62,3,-1,0,unknown,no
32,management,divorced,tertiary,no,530,yes,no,cellular,9/24/2018,91,1,114,2,failure,no
47,admin.,married,secondary,no,2601,no,no,cellular,9/24/2018,261,1,-1,0,unknown,yes
37,management,married,tertiary,no,539,no,no,cellular,9/25/2018,168,2,45,1,failure,no
39,admin.,married,secondary,no,150,no,no,cellular,9/25/2018,55,1,46,7,other,no
44,management,married,tertiary,no,1036,no,no,cellular,9/25/2018,491,1,-1,0,unknown,no
80,retired,married,primary,no,2954,no,no,cellular,9/25/2018,144,1,-1,0,unknown,no
52,admin.,married,secondary,no,118,no,no,cellular,9/25/2018,105,1,-1,0,unknown,no
42,management,divorced,tertiary,no,238,no,no,cellular,9/25/2018,692,1,-1,0,unknown,yes
43,self-employed,married,secondary,no,0,no,no,cellular,9/25/2018,399,2,-1,0,unknown,no
49,self-employed,married,tertiary,no,1791,no,no,cellular,9/25/2018,139,1,-1,0,unknown,no
79,retired,married,secondary,no,909,no,no,cellular,9/25/2018,114,1,95,1,other,no
65,retired,married,secondary,no,1176,no,no,cellular,9/25/2018,64,1,50,2,failure,no
61,unemployed,married,primary,no,1,no,no,cellular,9/25/2018,85,1,-1,0,unknown,no
34,admin.,married,tertiary,no,2552,yes,yes,cellular,9/25/2018,74,1,-1,0,unknown,no
36,technician,married,tertiary,no,1179,yes,no,cellular,9/25/2018,79,1,-1,0,unknown,no
77,retired,divorced,secondary,no,0,no,no,cellular,9/25/2018,210,1,-1,0,unknown,yes
23,technician,single,secondary,no,4545,no,no,cellular,9/25/2018,242,1,114,1,failure,no
20,student,single,secondary,no,1191,no,no,cellular,9/28/2018,500,2,228,1,failure,no
61,management,married,tertiary,no,3371,no,no,cellular,9/28/2018,299,2,-1,0,unknown,yes
28,student,single,tertiary,no,0,no,no,cellular,9/28/2018,294,2,105,7,other,yes
55,technician,divorced,secondary,no,929,no,yes,telephone,9/28/2018,80,3,-1,0,unknown,no
57,management,married,tertiary,no,10583,no,no,cellular,9/28/2018,341,3,98,3,success,yes
29,admin.,single,tertiary,no,14,no,no,cellular,9/29/2018,87,1,120,1,failure,no
34,management,married,tertiary,no,16,yes,no,telephone,9/29/2018,316,1,119,1,other,yes
50,technician,divorced,secondary,no,0,no,no,cellular,9/29/2018,159,1,120,2,failure,yes
36,admin.,married,tertiary,no,1145,yes,no,cellular,9/29/2018,75,1,239,2,failure,no
25,student,single,tertiary,no,5,no,no,cellular,9/29/2018,138,1,-1,0,unknown,no
41,technician,married,secondary,no,2152,no,no,cellular,9/30/2018,134,1,121,1,other,no
40,blue-collar,married,secondary,no,1451,no,no,cellular,9/30/2018,117,1,121,1,success,yes
74,retired,married,primary,no,4286,no,no,cellular,9/30/2018,195,1,-1,0,unknown,no
57,management,married,unknown,no,0,no,no,cellular,9/30/2018,585,1,-1,0,unknown,no
38,technician,single,secondary,no,1711,no,no,telephone,9/30/2018,234,1,-1,0,unknown,yes
45,housemaid,married,secondary,no,4068,no,no,cellular,9/30/2018,314,1,41,1,success,no
53,admin.,married,secondary,no,109,no,no,telephone,9/30/2018,431,1,120,1,success,no
84,entrepreneur,married,secondary,no,0,no,no,telephone,9/30/2018,992,2,-1,0,unknown,yes
35,management,married,tertiary,no,611,no,no,cellular,10/1/2018,305,2,121,1,success,yes
35,management,married,tertiary,no,2088,yes,no,cellular,10/1/2018,86,1,50,4,failure,no
56,housemaid,divorced,secondary,no,1866,no,yes,cellular,10/1/2018,760,1,-1,0,unknown,no
26,student,single,secondary,no,132,no,no,cellular,10/1/2018,194,1,119,1,success,yes
